Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
11957,437.4469909667969,176.08248901367188,87.90863800048828,0.8664597868919373,12314,0.6044383645057678,Osmancik
11449,411.2999877929688,156.9254913330078,94.25743103027344,0.7995114326477051,11696,0.7242535352706909,Osmancik
14720,494.8619995117188,207.09271240234372,91.49889373779295,0.8971008658409119,15071,0.7040030360221863,Cammeo
13639,482.4150085449219,200.73622131347656,87.73310089111328,0.899433970451355,14042,0.7302955389022827,Cammeo
12070,432.8680114746094,177.19439697265625,87.37620544433594,0.8699673414230347,12283,0.7627654075622559,Osmancik
14814,503.1480102539063,217.25677490234372,88.17826843261719,0.9139302968978882,15110,0.5451133251190186,Cammeo
12393,438.8909912109375,184.77484130859372,86.0099868774414,0.8850556015968323,12582,0.7064759135246277,Osmancik
12093,432.8280029296875,176.8203125,88.0972671508789,0.8670446276664734,12351,0.7051311731338501,Osmancik
11465,434.135009765625,180.8350830078125,82.00426483154297,0.891268789768219,11727,0.650607168674469,Osmancik
13858,490.5700073242188,203.70947265625,88.1739273071289,0.9014700055122375,14265,0.6531862616539001,Cammeo
12203,442.60198974609375,184.23643493652344,85.572021484375,0.8855896592140198,12418,0.7990440130233765,Osmancik
12958,445.6969909667969,178.81097412109375,93.6661605834961,0.851824164390564,13223,0.711978018283844,Osmancik
14511,510.2850036621094,216.34649658203125,87.13011169433594,0.9153170585632324,14957,0.5299853682518005,Cammeo
13562,474.218994140625,194.61276245117188,90.66897583007812,0.8848403692245483,13871,0.7133389711380005,Cammeo
16008,521.0070190429688,222.84523010253903,92.12952423095705,0.9105387330055236,16315,0.611879825592041,Cammeo
15323,487.8659973144531,192.2308349609375,102.96282958984376,0.8444586396217346,15769,0.7136934995651245,Cammeo
9764,390.9570007324219,160.2270965576172,78.86163330078125,0.8704897165298462,9956,0.6488139033317566,Osmancik
12672,445.5429992675781,180.4552764892578,90.30992889404295,0.8657619953155518,12900,0.6256850957870483,Osmancik
9843,383.1159973144531,154.9503173828125,81.3568344116211,0.8510707020759583,10024,0.7022688388824463,Osmancik
12387,442.2699890136719,177.71963500976562,90.97150421142578,0.8590556979179382,12754,0.5850651860237122,Osmancik
15072,511.1759948730469,221.7821044921875,87.38172912597656,0.9191112518310548,15392,0.5508772134780884,Cammeo
13631,473.5469970703125,193.4940185546875,91.50906372070312,0.8811001777648926,14141,0.5802894830703735,Cammeo
14153,480.3219909667969,196.978271484375,92.7987289428711,0.8820736408233643,14555,0.7721222043037415,Osmancik
10667,411.74700927734375,163.9302520751953,84.71981048583984,0.8561037182807922,10987,0.6661046743392944,Osmancik
13058,451.3139953613281,181.8736724853516,92.20594024658205,0.8619590401649475,13310,0.6280904412269592,Osmancik
12692,465.1719970703125,193.2073211669922,85.29054260253906,0.8972879648208618,13118,0.7148006558418274,Cammeo
11715,439.7030029296875,183.2227325439453,82.48322296142578,0.8929377794265747,11948,0.6044891476631165,Osmancik
10557,412.6679992675781,168.80857849121094,80.59271240234375,0.8786748051643372,10778,0.6160714030265808,Osmancik
14060,496.0350036621094,211.37551879882807,85.93526458740234,0.9136273860931396,14448,0.6725985407829285,Cammeo
9903,398.6679992675781,163.00584411621094,79.13223266601562,0.8742608428001404,10152,0.5944177508354187,Osmancik
12599,450.2040100097656,184.9691467285156,87.25172424316406,0.8817539811134338,12818,0.7364391088485718,Osmancik
14092,466.447998046875,185.17823791503903,98.08610534667967,0.8481945395469666,14434,0.6638402342796326,Osmancik
10925,437.2590026855469,181.5909423828125,77.65763092041016,0.9039437174797058,11231,0.7795775532722473,Osmancik
10810,415.3030090332031,169.00445556640625,82.43157958984375,0.8729844689369202,11029,0.69809490442276,Osmancik
13115,461.0360107421875,195.01873779296875,86.7828369140625,0.8955318331718445,13381,0.738457202911377,Cammeo
14972,501.8659973144531,208.8384246826172,92.8932113647461,0.8956254720687866,15476,0.7270784974098206,Cammeo
10469,423.7850036621094,177.03677368164062,76.73817443847656,0.9011732935905457,10859,0.5702069997787476,Osmancik
13077,472.9049987792969,203.445068359375,82.57012939453125,0.9139354228973388,13405,0.6273747682571411,Cammeo
14345,491.0190124511719,207.21983337402344,88.91106414794922,0.9032729864120485,14650,0.5926216840744019,Cammeo
15073,498.3619995117188,205.8031005859375,93.99627685546876,0.8896057605743408,15476,0.6139214634895325,Cammeo
11765,429.2929992675781,175.06307983398438,86.72859954833984,0.8686573505401611,11969,0.6111688017845154,Osmancik
12396,443.1539916992188,184.8018341064453,86.46865844726562,0.8837817311286926,12546,0.5870985984802246,Osmancik
10719,422.3739929199219,173.34385681152344,80.0229263305664,0.8870659470558167,11007,0.7665736675262451,Osmancik
10959,447.2330017089844,197.35841369628903,71.06098175048828,0.9329289197921752,11133,0.4974128603935241,Cammeo
12440,434.8049926757813,173.39279174804688,92.69048309326172,0.8451246023178101,12716,0.6803390979766846,Osmancik
13500,476.9150085449219,202.5466766357422,85.40547180175781,0.9067548513412476,13800,0.7177033424377441,Cammeo
11790,444.3429870605469,184.4224853515625,82.4476089477539,0.8945047855377197,12103,0.5960566401481628,Osmancik
11051,421.3479919433594,166.91262817382812,85.74882507324219,0.8579490184783936,11421,0.6933308243751526,Osmancik
11809,433.0539855957031,170.8712158203125,89.4826431274414,0.8519121408462524,12129,0.6174317598342896,Osmancik
12346,456.9049987792969,193.6128845214844,82.03561401367188,0.9057981371879578,12529,0.5867313146591187,Cammeo
13942,502.031005859375,214.3379821777344,83.7197036743164,0.920561909675598,14273,0.6445081233978271,Cammeo
11112,429.6530151367188,172.42713928222656,83.92387390136719,0.8735575675964355,11472,0.6092105507850647,Osmancik
11381,434.3179931640625,174.8636932373047,85.03392028808594,0.873799204826355,11692,0.6018508672714233,Osmancik
11230,422.7179870605469,172.90003967285156,83.8480224609375,0.8745414018630981,11462,0.6066007614135742,Osmancik
11293,424.6239929199219,178.36341857910156,81.41404724121094,0.8897488713264465,11473,0.7461020350456238,Osmancik
9776,403.6759948730469,170.8800506591797,73.11127471923828,0.9038490653038024,9969,0.6419331431388855,Osmancik
10524,402.4949951171875,164.08193969726562,82.4643783569336,0.8645304441452026,10713,0.6325279474258423,Osmancik
13491,475.3450012207031,198.66233825683597,87.65083312988281,0.897406280040741,13812,0.6988344788551331,Cammeo
15065,506.8200073242188,212.43690490722656,91.37027740478516,0.9027786254882812,15516,0.7246271967887878,Cammeo
11065,416.0840148925781,172.1811981201172,82.18488311767578,0.8787316083908081,11222,0.6178802847862244,Osmancik
15236,514.7930297851562,223.32785034179688,87.76150512695312,0.919550597667694,15686,0.6562432646751404,Cammeo
11455,405.6189880371094,159.5702667236328,92.32996368408205,0.8155998587608337,11639,0.7761892080307007,Osmancik
13437,476.1130065917969,202.8204803466797,85.11241912841797,0.9076887369155884,13700,0.7841386795043945,Cammeo
14826,514.531982421875,219.37294006347656,86.88575744628906,0.9182228446006776,15170,0.5430769324302673,Cammeo
12895,461.5820007324219,189.0320281982422,88.76390838623047,0.8828948736190796,13267,0.7671942114830017,Osmancik
11679,439.1860046386719,181.42677307128903,83.5256576538086,0.8877208232879639,11949,0.5674927234649658,Osmancik
12349,452.0090026855469,187.9687347412109,84.54865264892578,0.8931284546852112,12646,0.5857603549957275,Osmancik
13855,487.83099365234375,207.1084442138672,86.0237045288086,0.9096590280532836,14214,0.5515525341033936,Cammeo
13176,458.3429870605469,193.3373870849609,87.44839477539062,0.8918609023094177,13368,0.640669047832489,Cammeo
13434,455.822998046875,184.1703338623047,93.38285064697266,0.8619189858436584,13686,0.6358386874198914,Cammeo
15557,509.0220031738281,211.9335479736328,94.75859832763672,0.8944766521453857,16075,0.6431170105934143,Cammeo
12152,447.9169921875,185.24630737304688,85.78560638427734,0.8863115906715393,12449,0.5753787755966187,Osmancik
15196,498.1449890136719,212.24375915527344,91.67678833007812,0.9019018411636353,15427,0.71275794506073,Cammeo
11711,423.93701171875,175.1188201904297,85.90812683105469,0.8714014887809753,11866,0.810562014579773,Osmancik
11681,422.0490112304688,174.08575439453125,85.92031860351562,0.869716465473175,11832,0.6090198159217834,Osmancik
10796,410.1099853515625,165.7333526611328,84.24877166748047,0.8611568808555603,11060,0.6800201535224915,Osmancik
13103,456.7860107421875,184.17466735839844,91.96734619140624,0.866401195526123,13401,0.7616252303123474,Osmancik
11972,433.0920104980469,177.81423950195312,86.38817596435547,0.8740512132644653,12249,0.7144050598144531,Osmancik
16513,525.9840087890625,219.2754364013672,97.95169067382812,0.8946807384490967,16950,0.6101463437080383,Cammeo
14023,491.66900634765625,211.15919494628903,85.5013656616211,0.914354681968689,14262,0.5391387939453125,Cammeo
11299,420.7380065917969,170.82081604003906,84.8657455444336,0.8678584694862366,11488,0.642572820186615,Osmancik
11299,429.4389953613281,174.44161987304688,84.42338562011719,0.8750881552696228,11663,0.6133760213851929,Osmancik
11469,429.8580017089844,175.50994873046875,85.11319732666016,0.8745430111885071,11709,0.7892237901687622,Osmancik
14007,490.6600036621094,205.3961181640625,88.06983947753906,0.903408706188202,14433,0.7689393758773804,Cammeo
15126,500.114013671875,209.16680908203125,93.814208984375,0.8937758803367615,15496,0.7060306072235107,Cammeo
14534,483.6409912109375,196.65081787109372,95.0506820678711,0.8754285573959351,14932,0.6496513485908508,Cammeo
11161,420.9100036621094,169.3504638671875,85.33821868896484,0.8637533187866211,11363,0.6805487871170044,Osmancik
11014,413.4400024414063,165.74520874023438,86.5546646118164,0.8528137803077698,11182,0.5826280117034912,Osmancik
11601,447.12799072265625,191.382568359375,78.36670684814453,0.9123205542564392,11925,0.5786612033843994,Osmancik
11511,438.9729919433594,182.5943756103516,81.35918426513672,0.8952454924583435,11806,0.6569080352783203,Osmancik
11075,412.2380065917969,165.43394470214844,86.41810607910156,0.8527175188064575,11354,0.6321346759796143,Osmancik
14851,512.3189697265625,218.00836181640625,88.49666595458984,0.9139030575752258,15556,0.717751681804657,Cammeo
12579,452.2170104980469,191.24317932128903,84.36917114257812,0.8974276185035706,12889,0.6002863049507141,Cammeo
10296,415.7510070800781,172.33287048339844,77.06074523925781,0.8944528698921204,10514,0.6108935475349426,Osmancik
13753,461.1300048828125,185.53103637695312,95.4274673461914,0.8575817346572876,13962,0.6511837244033813,Osmancik
14747,501.7659912109375,213.7421875,88.5816421508789,0.9100801944732666,15070,0.764410138130188,Cammeo
11317,420.1530151367188,169.62474060058594,86.4443359375,0.8603989481925964,11479,0.6134873032569885,Osmancik
10989,431.1239929199219,180.48004150390625,78.81407928466797,0.8996113538742065,11268,0.6859550476074219,Osmancik
14938,502.68701171875,209.6447296142578,92.03596496582033,0.8984825611114502,15331,0.6352000832557678,Cammeo
12347,438.8059997558594,181.89268493652344,86.8776626586914,0.8785603046417236,12529,0.8065717220306396,Cammeo
11548,433.5130004882813,176.97808837890625,84.34710693359375,0.879122257232666,11821,0.6881592273712158,Osmancik
9373,383.0490112304688,159.3786163330078,75.7503662109375,0.8798315525054932,9520,0.7238956093788147,Osmancik
13501,485.7560119628906,205.77101135253903,84.90839385986328,0.9108963012695312,13896,0.6585211157798767,Cammeo
18913,541.7459716796875,227.13548278808597,106.94835662841795,0.8822094798088074,19099,0.8041241765022278,Cammeo
12164,443.72900390625,185.80194091796875,84.33197784423828,0.8910622596740723,12442,0.6363255977630615,Osmancik
13130,467.9219970703125,196.1468048095703,86.20711517333984,0.8982411026954651,13462,0.5748183131217957,Cammeo
10144,403.64300537109375,165.46890258789062,79.17584228515625,0.8780909180641174,10399,0.659300684928894,Osmancik
13634,491.1799926757813,209.13352966308597,83.73373413085938,0.9163474440574646,14075,0.7879102826118469,Cammeo
11069,419.6380004882813,170.6001739501953,83.60846710205078,0.8716750144958496,11333,0.6593007445335388,Osmancik
12770,458.302001953125,196.63278198242188,83.19528198242188,0.9060831069946288,12949,0.6028703451156616,Cammeo
14675,493.2730102539063,206.7937164306641,91.5890655517578,0.8965706825256348,15039,0.5661651492118835,Cammeo
11319,414.0140075683594,164.7808074951172,88.50933074951172,0.843497097492218,11563,0.7466851472854614,Osmancik
16283,516.7360229492188,217.70950317382807,96.08863067626952,0.8973292708396912,16649,0.7800613045692444,Cammeo
9165,380.6600036621094,156.67039489746094,75.54000854492188,0.8760838508605957,9366,0.6543624401092529,Osmancik
12084,434.6740112304688,177.52542114257812,88.04617309570312,0.8683432340621948,12321,0.6272189617156982,Osmancik
13253,473.4419860839844,198.61065673828125,85.91886901855469,0.9015861749649048,13535,0.6899729371070862,Cammeo
14734,507.2839965820313,217.82444763183597,86.65876007080078,0.9174558520317078,15039,0.6813725233078003,Cammeo
11234,425.9309997558594,176.30198669433594,82.10153198242188,0.8849495053291321,11452,0.6555789113044739,Osmancik
11630,425.5169982910156,173.09642028808594,87.19287109375,0.8638644814491272,11766,0.7816910743713379,Osmancik
14571,489.7309875488281,202.39376831054688,92.94208526611328,0.888325572013855,14884,0.584898829460144,Cammeo
14405,488.2369995117188,204.4301300048828,90.62645721435548,0.896367073059082,14742,0.7637857794761658,Cammeo
12745,453.0350036621094,187.0058441162109,87.66728973388672,0.8833073377609253,13040,0.6051756739616394,Cammeo
13269,485.614990234375,207.12245178222656,83.323974609375,0.9155108332633972,13741,0.714770495891571,Cammeo
13726,484.24700927734375,209.70306396484372,83.88441467285156,0.9165084958076476,13969,0.5555960536003113,Cammeo
10420,415.0559997558594,170.51255798339844,79.28839111328125,0.8853105306625366,10647,0.6277108192443848,Osmancik
12032,437.3030090332031,176.75155639648438,87.45618438720703,0.8690084218978882,12264,0.6414330005645752,Osmancik
12161,430.5870056152344,171.624755859375,92.09138488769533,0.8438458442687988,12460,0.6886963248252869,Osmancik
11759,429.3380126953125,169.32891845703125,89.80245208740234,0.8477830290794373,12011,0.6704869270324707,Osmancik
10516,423.3999938964844,175.92066955566406,77.73805236816406,0.8970679640769958,10787,0.6368701457977295,Osmancik
14205,487.35101318359375,204.33224487304688,89.6342544555664,0.8986486196517944,14637,0.773692786693573,Cammeo
13545,482.7359924316406,208.8032684326172,83.3051528930664,0.9169662594795228,13759,0.5325548648834229,Cammeo
14974,498.625,210.9239501953125,90.90399932861328,0.9023615121841432,15212,0.6409005522727966,Cammeo
15319,506.0249938964844,208.22775268554688,94.8387451171875,0.8902578949928284,15813,0.573702335357666,Cammeo
11714,412.2019958496094,161.3081817626953,93.22561645507812,0.8160828948020935,11886,0.76432204246521,Osmancik
15888,518.5549926757812,218.194091796875,94.05685424804688,0.9023186564445496,16245,0.5575323700904846,Cammeo
10554,406.91900634765625,165.53138732910156,82.37078857421875,0.8673983812332153,10841,0.6402183771133423,Osmancik
12575,456.75299072265625,188.6798553466797,85.98197174072266,0.8901318907737732,12936,0.7392710447311401,Cammeo
11842,441.9100036621094,187.6987762451172,80.8131103515625,0.902568221092224,12044,0.6324165463447571,Osmancik
10035,398.0969848632813,162.661865234375,79.6461181640625,0.8719234466552734,10236,0.5980690121650696,Osmancik
14476,489.2380065917969,203.8588409423828,91.66152954101562,0.89321368932724,14807,0.6798478364944458,Cammeo
12692,447.739013671875,174.88063049316406,94.1607894897461,0.8426709771156311,13148,0.6457061171531677,Osmancik
11626,433.2380065917969,178.07923889160156,84.56312561035156,0.880060076713562,11972,0.5896733403205872,Osmancik
12626,455.2969970703125,188.6578826904297,86.60137939453125,0.8884159922599792,12911,0.7338991165161133,Cammeo
14410,477.6619873046875,197.17637634277344,93.66033935546876,0.879981517791748,14645,0.6572705507278442,Cammeo
12326,444.0669860839844,181.0114288330078,87.66716766357422,0.8748918175697327,12597,0.6708027124404907,Osmancik
12637,455.2909851074219,187.80650329589844,86.84584045410156,0.8866600394248962,12958,0.617342472076416,Osmancik
14449,496.3259887695313,209.7057647705078,89.79036712646484,0.9036967158317566,14810,0.6623120903968811,Cammeo
12067,438.8819885253906,177.97764587402344,87.73780059814453,0.8700457811355591,12423,0.6673118472099304,Osmancik
10134,406.0450134277344,167.6055145263672,78.04085540771484,0.8849835991859436,10358,0.5873080492019653,Osmancik
15274,511.0539855957031,211.2999267578125,93.12004852294922,0.8976540565490723,15669,0.693264365196228,Cammeo
11084,435.1449890136719,180.9138946533203,79.56829833984375,0.8980893492698669,11451,0.6079421043395996,Osmancik
14265,480.927001953125,200.18844604492188,91.48053741455078,0.8894810080528259,14627,0.754562258720398,Cammeo
12899,468.3890075683594,201.04827880859372,82.38740539550781,0.912180244922638,13132,0.7004995942115784,Cammeo
13808,466.7780151367188,190.80783081054688,93.22654724121094,0.8725142478942871,14023,0.6236957311630249,Osmancik
12450,456.2210083007813,191.1428680419922,84.21341705322266,0.8977141380310059,12740,0.572150707244873,Cammeo
12610,454.68701171875,185.64877319335935,87.92713165283203,0.8807288408279419,12934,0.5978853702545166,Osmancik
16582,532.3579711914062,223.3588409423828,95.74971771240234,0.9034558534622192,17089,0.714310348033905,Cammeo
15285,495.8389892578125,206.3328857421875,94.79103088378906,0.8882251977920532,15517,0.6688692569732666,Cammeo
10903,419.6539916992188,169.51708984375,83.22001647949219,0.8712023496627808,11232,0.6978366374969482,Osmancik
12808,466.9240112304688,197.17466735839844,83.79329681396484,0.9052074551582336,13186,0.5437256097793579,Osmancik
14911,494.0889892578125,207.56024169921875,92.41060638427734,0.895419716835022,15132,0.60476154088974,Cammeo
11363,416.0499877929688,168.4384765625,86.90823364257812,0.856610119342804,11594,0.6302623748779297,Osmancik
11203,424.8039855957031,176.5013427734375,82.42084503173828,0.884273111820221,11406,0.5757529139518738,Osmancik
10912,424.8819885253906,171.8625030517578,81.76659393310547,0.8795710802078247,11282,0.6127583384513855,Osmancik
11983,430.6310119628906,175.67864990234375,87.90483093261719,0.8658100366592407,12248,0.6222672462463379,Osmancik
14621,501.8250122070313,210.9164886474609,89.62992858886719,0.9052146673202516,15175,0.6890847682952881,Cammeo
11550,420.2739868164063,170.95306396484375,87.15016174316406,0.8602988719940186,11776,0.6946950554847717,Osmancik
11494,433.0580139160156,171.58245849609375,86.87869262695312,0.862335205078125,11858,0.7593815922737122,Osmancik
9962,404.9450073242188,170.91648864746094,74.79293823242188,0.8991701006889343,10137,0.5761045813560486,Osmancik
13021,455.97698974609375,185.1043701171875,91.06282043457033,0.8706212043762207,13380,0.7006564736366272,Osmancik
13998,486.3760070800781,204.20379638671875,88.51287841796875,0.901175856590271,14401,0.5468823313713074,Cammeo
10589,439.7080078125,191.7048797607422,71.42118072509766,0.9280089139938354,10817,0.5109534859657288,Osmancik
14198,485.9030151367188,205.10435485839844,89.31971740722656,0.9001963138580322,14414,0.5658377408981323,Cammeo
11487,428.0889892578125,173.95477294921875,85.4876937866211,0.8709135055541992,11695,0.64861661195755,Osmancik
13684,505.6549987792969,213.5936279296875,83.51058959960938,0.9203996658325196,14158,0.5776277184486389,Cammeo
14551,502.1119995117188,208.19244384765625,90.84801483154295,0.8997694253921509,14962,0.558022677898407,Cammeo
10510,416.71099853515625,174.78028869628906,77.30442810058594,0.8968696594238281,10691,0.5883340835571289,Osmancik
15209,496.5650024414063,214.05007934570312,91.0263214111328,0.9050725698471068,15395,0.5693695545196533,Cammeo
10367,412.0050048828125,173.7205047607422,76.78864288330078,0.897003173828125,10591,0.6197393536567688,Osmancik
15285,516.4669799804688,216.2804412841797,91.34656524658205,0.9064317345619202,15704,0.5878846049308777,Cammeo
12190,445.8949890136719,185.75694274902344,84.6490249633789,0.8901345729827881,12386,0.7162162065505981,Osmancik
14945,493.1080017089844,202.04698181152344,95.07941436767578,0.8823569416999817,15357,0.7399980425834656,Cammeo
11953,443.51800537109375,183.4257354736328,84.54717254638672,0.8874343633651733,12283,0.5707123875617981,Osmancik
12688,466.8380126953125,193.7866668701172,84.3717041015625,0.9002445936203003,12956,0.6018975377082825,Cammeo
11393,415.7999877929688,164.91043090820312,88.90424346923828,0.8422377705574036,11638,0.6955433487892151,Osmancik
12314,440.14599609375,180.83665466308597,87.92053985595703,0.8738544583320618,12587,0.804836630821228,Osmancik
12881,457.7839965820313,192.62716674804688,86.60134887695312,0.8932399749755859,13109,0.5720312595367432,Osmancik
12574,444.6310119628906,174.5602569580078,93.24240112304688,0.8453859686851501,12964,0.6547253131866455,Osmancik
11141,431.9249877929688,181.2401123046875,79.11578369140625,0.8996922969818115,11372,0.790646493434906,Cammeo
10246,406.3710021972656,163.8946990966797,81.50821685791016,0.8675668239593506,10655,0.7071083784103394,Osmancik
13724,468.5719909667969,191.87159729003903,92.48851013183594,0.8761528730392456,14048,0.7407167553901672,Cammeo
12341,451.1159973144531,183.6455993652344,86.6964340209961,0.8815527558326721,12676,0.6021174788475037,Osmancik
13787,476.89599609375,201.33831787109372,88.16448211669922,0.8990274667739868,14045,0.5759943127632141,Cammeo
9961,397.9299926757813,166.0079803466797,77.44358825683594,0.8845184445381165,10130,0.6279788017272949,Osmancik
15055,508.2760009765625,218.9765167236328,88.49114990234375,0.9147092700004578,15361,0.6862208843231201,Cammeo
12876,445.7630004882813,177.98281860351562,93.84100341796876,0.8497117161750793,13200,0.7299319505691528,Osmancik
10150,405.3559875488281,169.0958251953125,76.93233489990234,0.8905103802680969,10358,0.6360446214675903,Osmancik
10847,417.9240112304688,170.36679077148438,82.47300720214844,0.8750177025794983,11107,0.7463189959526062,Osmancik
11476,424.7829895019531,169.09042358398438,88.18059539794922,0.8532515168190002,11845,0.6245442032814026,Osmancik
11470,426.625,175.5956573486328,83.90218353271484,0.8784606456756592,11719,0.732252299785614,Osmancik
14999,498.5409851074219,213.50802612304688,90.1097412109375,0.9065754413604736,15295,0.7987112998962402,Cammeo
13669,481.66900634765625,201.90663146972656,87.06825256347656,0.9022418856620787,14065,0.5583741664886475,Cammeo
11999,465.6579895019531,194.7842559814453,80.43824005126953,0.9107488393783568,12364,0.5370121598243713,Cammeo
15154,504.9299926757813,211.23309326171875,92.5081024169922,0.8990026712417603,15598,0.5750607252120972,Cammeo
14244,488.0660095214844,199.8998870849609,92.31539916992188,0.8869798183441162,14691,0.6163299083709717,Cammeo
11900,442.4230041503906,184.0609436035156,83.16404724121094,0.8921046257019043,12119,0.6038770079612732,Osmancik
11108,416.8340148925781,166.3365936279297,86.45924377441406,0.8542971611022949,11420,0.6800122261047363,Osmancik
11911,441.05999755859375,185.20558166503903,82.24365234375,0.8959936499595642,12119,0.5804581046104431,Osmancik
10727,408.0419921875,163.17135620117188,84.78304290771484,0.8544126152992249,11017,0.6920645236968994,Osmancik
11303,422.2000122070313,168.05589294433594,87.12608337402344,0.8551169633865356,11569,0.7642325758934021,Osmancik
14419,491.6709899902344,203.912353515625,91.03684997558594,0.8948081731796265,14906,0.6278138160705566,Cammeo
14652,499.33599853515625,212.50393676757807,88.7513427734375,0.9086099863052368,15039,0.7679245471954346,Cammeo
13062,469.4240112304688,200.6288299560547,83.27462005615234,0.909790337085724,13279,0.6632140278816223,Cammeo
10773,414.8919982910156,159.67530822753906,88.12444305419922,0.8339118361473083,11174,0.6328125,Osmancik
10360,427.3320007324219,187.57418823242188,70.72579193115234,0.9261908531188964,10525,0.5432331562042236,Osmancik
11905,433.25,172.77059936523438,89.23660278320312,0.8562851548194885,12224,0.7320747971534729,Osmancik
11249,423.0950012207031,167.86300659179688,86.53877258300781,0.8568702936172485,11560,0.618893027305603,Osmancik
10956,422.1719970703125,178.35186767578125,79.15714263916016,0.8961131572723389,11131,0.5731324553489685,Osmancik
14013,458.9110107421875,181.9514923095703,99.44376373291016,0.8374330401420593,14323,0.7943877577781677,Cammeo
14950,496.8840026855469,207.8227996826172,93.10913848876952,0.8940226435661316,15422,0.5793226361274719,Cammeo
14928,499.39300537109375,212.4037933349609,90.70808410644533,0.9042257070541382,15269,0.7974358797073364,Cammeo
14518,491.2219848632813,203.7610626220703,92.3428955078125,0.8914129137992859,14877,0.7413194179534912,Cammeo
11242,418.64599609375,172.5299072265625,83.84862518310547,0.8739617466926575,11409,0.648888885974884,Osmancik
15975,522.8040161132812,218.4176788330078,94.04412841796876,0.902557134628296,16290,0.5676367282867432,Cammeo
15265,505.0989990234375,211.4430084228516,93.12213897705078,0.897795557975769,15639,0.7413073182106018,Cammeo
13350,466.6189880371094,196.50897216796875,87.16155242919922,0.8962496519088745,13562,0.7992097735404968,Cammeo
16302,526.3400268554688,225.32296752929688,92.9941635131836,0.910860240459442,16669,0.6083517074584961,Cammeo
14500,504.0679931640625,218.905029296875,85.14116668701172,0.9212626218795776,14864,0.6198965311050415,Cammeo
13186,477.3340148925781,201.5967712402344,84.66999053955078,0.907525599002838,13516,0.5418310165405273,Cammeo
14892,486.3349914550781,203.06918334960935,94.12496185302734,0.8860907554626465,15111,0.7921276688575745,Cammeo
12845,464.1210021972656,194.33221435546875,85.52433776855469,0.8979519605636597,13125,0.774962306022644,Osmancik
14734,498.7070007324219,211.0009613037109,90.11148071289062,0.904220163822174,15171,0.7845998406410217,Cammeo
12158,441.4779968261719,182.28729248046875,85.52101135253906,0.8831157684326172,12359,0.7155131697654724,Cammeo
12676,437.95599365234375,178.2371063232422,91.69775390625,0.8575080037117004,12887,0.6912422180175781,Osmancik
12647,451.0559997558594,180.34434509277344,91.42808532714844,0.8619672656059265,13120,0.6585950255393982,Osmancik
14892,503.3389892578125,209.6208953857422,91.80297088623048,0.8990005254745483,15338,0.6556597352027893,Cammeo
14525,487.2160034179688,206.4501190185547,90.84385681152344,0.897983968257904,14798,0.5933415293693542,Cammeo
12411,466.0280151367188,204.51339721679688,78.29598236083984,0.9238145351409912,12707,0.5305659770965576,Cammeo
9834,401.0050048828125,164.2058868408203,77.195068359375,0.8826070427894592,10076,0.6972489953041077,Osmancik
14944,512.1370239257812,227.416259765625,84.24710845947266,0.9288510680198668,15147,0.8123505115509033,Cammeo
11803,463.8089904785156,201.65069580078125,76.42430877685547,0.9253993034362792,12138,0.5494878888130188,Cammeo
12274,453.1289978027344,190.98403930664065,82.71131134033203,0.9013556241989136,12466,0.5603542923927307,Osmancik
12280,444.4230041503906,182.70724487304688,86.7157974243164,0.8801929354667664,12565,0.6633893251419067,Osmancik
12921,449.4869995117188,181.03468322753903,92.0200653076172,0.8611796498298645,13209,0.623871386051178,Osmancik
10191,419.5790100097656,174.73423767089844,75.53466796875,0.9017379283905028,10470,0.6273314952850342,Osmancik
9876,384.4599914550781,156.16476440429688,81.2388687133789,0.854036808013916,9999,0.6323472857475281,Osmancik
10795,411.2999877929688,168.38955688476562,82.64344787597656,0.8712794780731201,11029,0.7604254484176636,Osmancik
10360,411.239990234375,169.40110778808594,78.57222747802734,0.8859275579452515,10538,0.7848485112190247,Osmancik
13244,467.6440124511719,193.4249725341797,88.63653564453125,0.8888245820999146,13672,0.7979274392127991,Cammeo
12759,463.6409912109375,200.95745849609372,81.2090835571289,0.9147100448608398,12993,0.7789377570152283,Cammeo
14019,482.4540100097656,197.1981964111328,92.6700439453125,0.8827018141746521,14411,0.5761548280715942,Cammeo
10472,403.6919860839844,164.48243713378906,81.67547607421875,0.8680021166801453,10688,0.6947982907295227,Osmancik
13331,461.3089904785156,193.5599365234375,88.79623413085938,0.8885637521743774,13500,0.5795078873634338,Osmancik
14989,484.30999755859375,195.342041015625,98.70047760009766,0.8629612922668457,15393,0.761056125164032,Cammeo
15651,512.2919921875,212.77301025390625,95.72537994384766,0.893081784248352,16022,0.5720394849777222,Cammeo
15636,513.2269897460938,214.3835601806641,93.9777603149414,0.8987981677055359,15913,0.5662755370140076,Cammeo
15510,507.3190002441406,215.95481872558597,92.47437286376952,0.9036784768104552,15862,0.599536120891571,Cammeo
11423,418.60400390625,169.0732879638672,87.28488159179688,0.8564351201057434,11717,0.6554771065711975,Osmancik
14805,484.6319885253906,202.9802398681641,93.69647216796876,0.8870861530303955,15090,0.7842046618461609,Cammeo
16011,525.0689697265625,222.9464569091797,92.38245391845705,0.9101082682609558,16298,0.5566332936286926,Cammeo
